level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
8.25,0.042749999999999996,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06625,-0.0895,-0.11275,-0.136,-0.1595,-0.18375
8.26,0.04274,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06626,-0.08952,-0.11278,-0.13604000000000002,-0.15956,-0.18381999999999998
8.27,0.04273,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06627000000000001,-0.08954,-0.11281000000000001,-0.13608,-0.15962,-0.18389
8.28,0.04272,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06628,-0.08956,-0.11284000000000001,-0.13612000000000002,-0.15968000000000002,-0.18395999999999998
8.290000000000001,0.04271,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06629,-0.08957999999999999,-0.11287,-0.13616,-0.15974,-0.18403
8.3,0.0427,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0663,-0.0896,-0.1129,-0.13620000000000002,-0.1598,-0.18409999999999999
8.31,0.04269,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06631000000000001,-0.08961999999999999,-0.11293,-0.13624,-0.15986,-0.18417
8.32,0.042679999999999996,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06632,-0.08964,-0.11296,-0.13628,-0.15992,-0.18424
8.33,0.04267,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06633,-0.08965999999999999,-0.11299000000000001,-0.13632,-0.15998,-0.18431
8.34,0.04266,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06634000000000001,-0.08968,-0.11302000000000001,-0.13636,-0.16004000000000002,-0.18438
8.35,0.04265,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06635,-0.0897,-0.11305,-0.13640000000000002,-0.1601,-0.18445
8.36,0.04264,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06636,-0.08972,-0.11308,-0.13644,-0.16016,-0.18452
8.370000000000001,0.04263,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06637,-0.08974,-0.11311,-0.13648000000000002,-0.16022,-0.18459
8.38,0.04262,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06638000000000001,-0.08975999999999999,-0.11314,-0.13652,-0.16028,-0.18466
8.39,0.04261,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06639,-0.08978,-0.11317,-0.13656000000000001,-0.16034,-0.18473
8.4,0.0426,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0664,-0.08979999999999999,-0.11320000000000001,-0.1366,-0.16040000000000001,-0.1848
8.41,0.042589999999999996,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06641,-0.08982,-0.11323,-0.13664,-0.16046,-0.18487
8.42,0.04258,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06642,-0.08984,-0.11326,-0.13668000000000002,-0.16052,-0.18494
8.43,0.04257,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06643,-0.08986,-0.11329,-0.13672,-0.16058,-0.18501
8.44,0.04256,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06644,-0.08988,-0.11332,-0.13676000000000002,-0.16064,-0.18508
8.45,0.04255,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06645000000000001,-0.0899,-0.11335,-0.1368,-0.1607,-0.18515
8.46,0.04254,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06646,-0.08992,-0.11338000000000001,-0.13684000000000002,-0.16076000000000001,-0.18522
8.47,0.04253,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06647,-0.08993999999999999,-0.11341,-0.13688,-0.16082,-0.18529
8.48,0.04252,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06648,-0.08996,-0.11344,-0.13692000000000001,-0.16088,-0.18536
8.49,0.04251,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06649000000000001,-0.08997999999999999,-0.11347,-0.13696,-0.16094,-0.18543
8.5,0.042499999999999996,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0665,-0.09,-0.1135,-0.137,-0.161,-0.1855
8.51,0.04249,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06651,-0.09002,-0.11353,-0.13704000000000002,-0.16106,-0.18556999999999998
8.52,0.04248,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06652000000000001,-0.09004,-0.11356000000000001,-0.13708,-0.16112,-0.18564
8.53,0.04247,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06653,-0.09006,-0.11359000000000001,-0.13712000000000002,-0.16118000000000002,-0.18571
8.540000000000001,0.04246,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06654,-0.09008,-0.11362,-0.13716,-0.16124,-0.18578
8.55,0.04245,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06655,-0.0901,-0.11365,-0.13720000000000002,-0.1613,-0.18585
8.56,0.04244,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06656000000000001,-0.09011999999999999,-0.11368,-0.13724,-0.16136,-0.18592
8.57,0.04243,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06657,-0.09014,-0.11371,-0.13728,-0.16142,-0.18599
8.58,0.04242,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06658,-0.09015999999999999,-0.11374000000000001,-0.13732,-0.16148,-0.18606
8.59,0.04241,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06659000000000001,-0.09018,-0.11377000000000001,-0.13736,-0.16154000000000002,-0.18613
8.6,0.0424,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0666,-0.0902,-0.1138,-0.13740000000000002,-0.1616,-0.1862
8.61,0.04239,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06661,-0.09022,-0.11383,-0.13744,-0.16166,-0.18627
8.620000000000001,0.04238,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06662,-0.09024,-0.11386,-0.13748000000000002,-0.16172,-0.18634
8.63,0.04237,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06663000000000001,-0.09025999999999999,-0.11389,-0.13752,-0.16178,-0.18641
8.64,0.04236,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06664,-0.09028,-0.11392000000000001,-0.13756000000000002,-0.16184,-0.18648
8.65,0.04235,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06665,-0.09029999999999999,-0.11395000000000001,-0.1376,-0.16190000000000002,-0.18655
8.66,0.04234,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06666,-0.09032,-0.11398,-0.13764,-0.16196,-0.18662
8.67,0.04233,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06667000000000001,-0.09034,-0.11401,-0.13768000000000002,-0.16202,-0.18669
8.68,0.04232,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06668,-0.09036,-0.11404,-0.13772,-0.16208,-0.18676
8.69,0.04231,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06669,-0.09038,-0.11407,-0.13776000000000002,-0.16214,-0.18683
8.700000000000001,0.042300000000000004,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06670000000000001,-0.0904,-0.11410000000000001,-0.1378,-0.1622,-0.1869
8.71,0.04229,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06671,-0.09042,-0.11413000000000001,-0.13784000000000002,-0.16226000000000002,-0.18697
8.72,0.04228,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06672,-0.09043999999999999,-0.11416000000000001,-0.13788,-0.16232000000000002,-0.18704
8.73,0.04227,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06673,-0.09046,-0.11419,-0.13792000000000001,-0.16238,-0.18711
8.74,0.04226,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06674000000000001,-0.09047999999999999,-0.11422,-0.13796,-0.16244,-0.18718
8.75,0.04225,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06675,-0.0905,-0.11425,-0.138,-0.1625,-0.18725
8.76,0.04224,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06676,-0.09052,-0.11428,-0.13804000000000002,-0.16256,-0.18732
8.77,0.042230000000000004,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06677000000000001,-0.09054,-0.11431000000000001,-0.13808,-0.16262000000000001,-0.18739
8.78,0.04222,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06678,-0.09056,-0.11434000000000001,-0.13812000000000002,-0.16268000000000002,-0.18746
8.790000000000001,0.042210000000000004,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06679,-0.09058,-0.11437,-0.13816,-0.16274,-0.18753
8.8,0.0422,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0668,-0.0906,-0.1144,-0.13820000000000002,-0.1628,-0.1876
8.81,0.04219,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06681000000000001,-0.09061999999999999,-0.11443,-0.13824,-0.16286,-0.18767
8.82,0.04218,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06682,-0.09064,-0.11446,-0.13828000000000001,-0.16292,-0.18774
8.83,0.04217,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06683,-0.09065999999999999,-0.11449000000000001,-0.13832,-0.16298,-0.18781
8.84,0.04216,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06684000000000001,-0.09068,-0.11452000000000001,-0.13836,-0.16304000000000002,-0.18788
8.85,0.04215,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06685,-0.0907,-0.11455,-0.13840000000000002,-0.1631,-0.18795
8.86,0.042140000000000004,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06686,-0.09072,-0.11458,-0.13844,-0.16316,-0.18802
8.870000000000001,0.04213,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06687,-0.09074,-0.11461,-0.13848000000000002,-0.16322,-0.18809
8.88,0.042120000000000005,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06688000000000001,-0.09076,-0.11464,-0.13852,-0.16328,-0.18816
8.89,0.04211,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06689,-0.09078,-0.11467000000000001,-0.13856000000000002,-0.16334,-0.18823
8.9,0.0421,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.0669,-0.09079999999999999,-0.11470000000000001,-0.1386,-0.16340000000000002,-0.1883
8.91,0.04209,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06691,-0.09082,-0.11473,-0.13864,-0.16346,-0.18837
8.92,0.04208,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06692000000000001,-0.09084,-0.11476,-0.13868000000000003,-0.16352,-0.18844
8.93,0.04207,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06693,-0.09086,-0.11479,-0.13872,-0.16358,-0.18851
8.94,0.04206,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06694,-0.09088,-0.11482,-0.13876000000000002,-0.16364,-0.18858
8.950000000000001,0.042050000000000004,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06695000000000001,-0.0909,-0.11485000000000001,-0.1388,-0.1637,-0.18865
8.96,0.04204,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06696,-0.09092,-0.11488000000000001,-0.13884000000000002,-0.16376000000000002,-0.18872
8.97,0.042030000000000005,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06697,-0.09094,-0.11491000000000001,-0.13888,-0.16382000000000002,-0.18879
8.98,0.04202,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06698,-0.09096,-0.11494,-0.13892000000000002,-0.16388,-0.18886
8.99,0.042010000000000006,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.06699000000000001,-0.09097999999999999,-0.11497,-0.13896,-0.16394,-0.18893000000000001
9.0,0.042,0.021,0.011,0.0,-0.011,-0.022,-0.044,-0.067,-0.091,-0.115,-0.139,-0.164,-0.189
9.01,0.041940000000000005,0.02099,0.011,0.0,-0.011,-0.02201,-0.044039999999999996,-0.06708,-0.09111999999999999,-0.11517000000000001,-0.13923000000000002,-0.16428,-0.18934
9.02,0.04188,0.020980000000000002,0.011,0.0,-0.011,-0.022019999999999998,-0.044079999999999994,-0.06716,-0.09124,-0.11534,-0.13946,-0.16456,-0.18968000000000002
9.03,0.04182,0.020970000000000003,0.011,0.0,-0.011,-0.022029999999999998,-0.04412,-0.06724000000000001,-0.09136,-0.11551,-0.13969,-0.16484000000000001,-0.19002
9.040000000000001,0.041760000000000005,0.020960000000000003,0.011,0.0,-0.011,-0.022039999999999997,-0.04416,-0.06732,-0.09147999999999999,-0.11568,-0.13992000000000002,-0.16512000000000002,-0.19036
9.05,0.0417,0.02095,0.011,0.0,-0.011,-0.02205,-0.044199999999999996,-0.0674,-0.0916,-0.11585000000000001,-0.14015000000000002,-0.16540000000000002,-0.1907
9.06,0.04164,0.02094,0.011,0.0,-0.011,-0.02206,-0.044239999999999995,-0.06748,-0.09172,-0.11602000000000001,-0.14038,-0.16568,-0.19104
9.07,0.04158,0.02093,0.011,0.0,-0.011,-0.02207,-0.04428,-0.06756000000000001,-0.09183999999999999,-0.11619,-0.14061,-0.16596,-0.19138
9.08,0.04152,0.02092,0.011,0.0,-0.011,-0.02208,-0.04432,-0.06764,-0.09196,-0.11636,-0.14084000000000002,-0.16624,-0.19172
9.09,0.041460000000000004,0.02091,0.011,0.0,-0.011,-0.02209,-0.04436,-0.06772,-0.09208,-0.11653000000000001,-0.14107,-0.16652,-0.19206
9.1,0.0414,0.020900000000000002,0.011,0.0,-0.011,-0.022099999999999998,-0.044399999999999995,-0.0678,-0.0922,-0.1167,-0.1413,-0.1668,-0.19240000000000002
9.11,0.04134,0.020890000000000002,0.011,0.0,-0.011,-0.022109999999999998,-0.04444,-0.06788000000000001,-0.09232,-0.11687,-0.14153000000000002,-0.16708,-0.19274
9.120000000000001,0.041280000000000004,0.020880000000000003,0.011,0.0,-0.011,-0.022119999999999997,-0.04448,-0.06796,-0.09244,-0.11704,-0.14176000000000002,-0.16736,-0.19308
9.13,0.04122,0.02087,0.011,0.0,-0.011,-0.02213,-0.04452,-0.06804,-0.09256,-0.11721000000000001,-0.14199,-0.16764,-0.19342
9.14,0.04116,0.02086,0.011,0.0,-0.011,-0.02214,-0.044559999999999995,-0.06812,-0.09268,-0.11738000000000001,-0.14222,-0.16792,-0.19376
9.15,0.041100000000000005,0.02085,0.011,0.0,-0.011,-0.02215,-0.0446,-0.0682,-0.0928,-0.11755,-0.14245000000000002,-0.16820000000000002,-0.1941
9.16,0.04104,0.02084,0.011,0.0,-0.011,-0.02216,-0.04464,-0.06828000000000001,-0.09292,-0.11772,-0.14268,-0.16848000000000002,-0.19444
9.17,0.04098,0.02083,0.011,0.0,-0.011,-0.02217,-0.04468,-0.06836,-0.09304,-0.11789000000000001,-0.14291,-0.16876,-0.19478
9.18,0.04092,0.02082,0.011,0.0,-0.011,-0.02218,-0.044719999999999996,-0.06844,-0.09315999999999999,-0.11806,-0.14314000000000002,-0.16904,-0.19512000000000002
9.19,0.04086,0.020810000000000002,0.011,0.0,-0.011,-0.022189999999999998,-0.04476,-0.06852,-0.09328,-0.11823,-0.14337,-0.16932,-0.19546
9.200000000000001,0.0408,0.020800000000000003,0.011,0.0,-0.011,-0.022199999999999998,-0.0448,-0.06860000000000001,-0.0934,-0.1184,-0.1436,-0.1696,-0.1958
9.21,0.04074,0.02079,0.011,0.0,-0.011,-0.02221,-0.04484,-0.06868,-0.09351999999999999,-0.11857000000000001,-0.14383,-0.16988,-0.19614
9.22,0.04068,0.02078,0.011,0.0,-0.011,-0.02222,-0.044879999999999996,-0.06876,-0.09364,-0.11874000000000001,-0.14406000000000002,-0.17016,-0.19648
9.23,0.04062,0.02077,0.011,0.0,-0.011,-0.02223,-0.04492,-0.06884,-0.09376,-0.11891,-0.14429,-0.17044,-0.19682
9.24,0.04056,0.02076,0.011,0.0,-0.011,-0.02224,-0.04496,-0.06892000000000001,-0.09387999999999999,-0.11908,-0.14452,-0.17072,-0.19716
9.25,0.0405,0.02075,0.011,0.0,-0.011,-0.02225,-0.045,-0.069,-0.094,-0.11925000000000001,-0.14475000000000002,-0.171,-0.1975
9.26,0.040440000000000004,0.02074,0.011,0.0,-0.011,-0.02226,-0.04504,-0.06908,-0.09412,-0.11942,-0.14498,-0.17128000000000002,-0.19784000000000002
9.27,0.04038,0.020730000000000002,0.011,0.0,-0.011,-0.022269999999999998,-0.045079999999999995,-0.06916,-0.09423999999999999,-0.11959,-0.14521,-0.17156000000000002,-0.19818
9.28,0.04032,0.020720000000000002,0.011,0.0,-0.011,-0.022279999999999998,-0.04512,-0.06924,-0.09436,-0.11976,-0.14544,-0.17184,-0.19852
9.290000000000001,0.040260000000000004,0.020710000000000003,0.011,0.0,-0.011,-0.022289999999999997,-0.04516,-0.06932,-0.09448,-0.11993000000000001,-0.14567000000000002,-0.17212,-0.19886
9.3,0.0402,0.0207,0.011,0.0,-0.011,-0.0223,-0.0452,-0.0694,-0.09459999999999999,-0.12010000000000001,-0.1459,-0.1724,-0.1992
9.31,0.04014,0.02069,0.011,0.0,-0.011,-0.02231,-0.045239999999999995,-0.06948,-0.09472,-0.12027,-0.14613,-0.17268,-0.19954
9.32,0.04008,0.02068,0.011,0.0,-0.011,-0.02232,-0.04528,-0.06956,-0.09484,-0.12044,-0.14636000000000002,-0.17296,-0.19988
9.33,0.04002,0.02067,0.011,0.0,-0.011,-0.02233,-0.04532,-0.06964000000000001,-0.09496,-0.12061000000000001,-0.14659,-0.17324,-0.20022
9.34,0.03996,0.02066,0.011,0.0,-0.011,-0.02234,-0.04536,-0.06972,-0.09508,-0.12078,-0.14682,-0.17352,-0.20056000000000002
9.35,0.0399,0.02065,0.011,0.0,-0.011,-0.02235,-0.045399999999999996,-0.0698,-0.09519999999999999,-0.12095,-0.14705000000000001,-0.1738,-0.2009
9.36,0.03984,0.020640000000000002,0.011,0.0,-0.011,-0.022359999999999998,-0.04544,-0.06988,-0.09532,-0.12112,-0.14728000000000002,-0.17408,-0.20124
9.370000000000001,0.03978,0.020630000000000003,0.011,0.0,-0.011,-0.022369999999999998,-0.04548,-0.06996000000000001,-0.09544,-0.12129000000000001,-0.14751,-0.17436000000000001,-0.20158
9.38,0.03972,0.02062,0.011,0.0,-0.011,-0.02238,-0.04552,-0.07004,-0.09555999999999999,-0.12146000000000001,-0.14774,-0.17464000000000002,-0.20192
9.39,0.03966,0.02061,0.011,0.0,-0.011,-0.02239,-0.045559999999999996,-0.07012,-0.09568,-0.12163,-0.14797000000000002,-0.17492000000000002,-0.20226
9.4,0.0396,0.0206,0.011,0.0,-0.011,-0.0224,-0.0456,-0.0702,-0.0958,-0.1218,-0.1482,-0.1752,-0.2026
9.41,0.03954,0.02059,0.011,0.0,-0.011,-0.02241,-0.04564,-0.07028,-0.09591999999999999,-0.12197000000000001,-0.14843,-0.17548,-0.20294
9.42,0.03948,0.02058,0.011,0.0,-0.011,-0.02242,-0.04568,-0.07036,-0.09604,-0.12214,-0.14866000000000001,-0.17576,-0.20328000000000002
9.43,0.03942,0.02057,0.011,0.0,-0.011,-0.02243,-0.04572,-0.07044,-0.09616,-0.12231,-0.14889000000000002,-0.17604,-0.20362
9.44,0.03936,0.020560000000000002,0.011,0.0,-0.011,-0.022439999999999998,-0.04576,-0.07052,-0.09627999999999999,-0.12248,-0.14912,-0.17632,-0.20396
9.450000000000001,0.0393,0.020550000000000002,0.011,0.0,-0.011,-0.022449999999999998,-0.0458,-0.0706,-0.0964,-0.12265000000000001,-0.14935,-0.1766,-0.2043
9.46,0.03924,0.02054,0.011,0.0,-0.011,-0.02246,-0.04584,-0.07068,-0.09652,-0.12282000000000001,-0.14958000000000002,-0.17688,-0.20464
9.47,0.03918,0.02053,0.011,0.0,-0.011,-0.02247,-0.04588,-0.07076,-0.09663999999999999,-0.12299,-0.14981,-0.17716,-0.20498
9.48,0.03912,0.02052,0.011,0.0,-0.011,-0.02248,-0.04592,-0.07084,-0.09676,-0.12316,-0.15004,-0.17744000000000001,-0.20532
9.49,0.03906,0.02051,0.011,0.0,-0.011,-0.02249,-0.04596,-0.07092,-0.09688,-0.12333000000000001,-0.15027000000000001,-0.17772000000000002,-0.20566
9.5,0.039,0.0205,0.011,0.0,-0.011,-0.0225,-0.046,-0.07100000000000001,-0.097,-0.1235,-0.15050000000000002,-0.178,-0.20600000000000002
9.51,0.03894,0.02049,0.011,0.0,-0.011,-0.02251,-0.04604,-0.07108,-0.09712,-0.12367,-0.15073,-0.17828,-0.20634
9.52,0.03888,0.02048,0.011,0.0,-0.011,-0.02252,-0.046079999999999996,-0.07116,-0.09724,-0.12384,-0.15096,-0.17856,-0.20668
9.53,0.03882,0.020470000000000002,0.011,0.0,-0.011,-0.022529999999999998,-0.04612,-0.07124,-0.09736,-0.12401000000000001,-0.15119000000000002,-0.17884,-0.20702
9.540000000000001,0.03876,0.02046,0.011,0.0,-0.011,-0.022539999999999998,-0.04616,-0.07132,-0.09748,-0.12418000000000001,-0.15142,-0.17912,-0.20736
9.55,0.0387,0.02045,0.011,0.0,-0.011,-0.02255,-0.0462,-0.0714,-0.09759999999999999,-0.12435,-0.15165,-0.1794,-0.2077
9.56,0.03864,0.02044,0.011,0.0,-0.011,-0.02256,-0.046239999999999996,-0.07148,-0.09772,-0.12452,-0.15188000000000001,-0.17968,-0.20804
9.57,0.038579999999999996,0.02043,0.011,0.0,-0.011,-0.02257,-0.04628,-0.07156,-0.09784,-0.12469000000000001,-0.15211,-0.17996,-0.20838
9.58,0.03852,0.02042,0.011,0.0,-0.011,-0.02258,-0.04632,-0.07164,-0.09795999999999999,-0.12486,-0.15234,-0.18024,-0.20872000000000002
9.59,0.03846,0.02041,0.011,0.0,-0.011,-0.02259,-0.04636,-0.07172,-0.09808,-0.12503,-0.15257,-0.18052,-0.20906
9.6,0.0384,0.0204,0.011,0.0,-0.011,-0.0226,-0.0464,-0.0718,-0.0982,-0.1252,-0.15280000000000002,-0.18080000000000002,-0.2094
9.61,0.03834,0.020390000000000002,0.011,0.0,-0.011,-0.022609999999999998,-0.04644,-0.07188,-0.09831999999999999,-0.12537,-0.15303,-0.18108000000000002,-0.20974
9.620000000000001,0.03828,0.020380000000000002,0.011,0.0,-0.011,-0.022619999999999998,-0.04648,-0.07196,-0.09844,-0.12554,-0.15326,-0.18136,-0.21008
9.63,0.03822,0.02037,0.011,0.0,-0.011,-0.02263,-0.04652,-0.07203999999999999,-0.09856,-0.12571000000000002,-0.15349000000000002,-0.18164,-0.21042
9.64,0.03816,0.02036,0.011,0.0,-0.011,-0.02264,-0.04656,-0.07212,-0.09867999999999999,-0.12588,-0.15372,-0.18192,-0.21076
9.65,0.0381,0.02035,0.011,0.0,-0.011,-0.02265,-0.0466,-0.0722,-0.0988,-0.12605,-0.15395,-0.1822,-0.2111
9.66,0.03804,0.02034,0.011,0.0,-0.011,-0.02266,-0.04664,-0.07228,-0.09892,-0.12622,-0.15418,-0.18248,-0.21144000000000002
9.67,0.03798,0.02033,0.011,0.0,-0.011,-0.02267,-0.04668,-0.07236,-0.09903999999999999,-0.12639,-0.15441000000000002,-0.18276,-0.21178
9.68,0.037919999999999995,0.02032,0.011,0.0,-0.011,-0.02268,-0.04672,-0.07244,-0.09916,-0.12656,-0.15464,-0.18304,-0.21212
9.69,0.03786,0.02031,0.011,0.0,-0.011,-0.02269,-0.04676,-0.07252,-0.09928,-0.12673,-0.15487,-0.18332,-0.21246
9.700000000000001,0.0378,0.020300000000000002,0.011,0.0,-0.011,-0.022699999999999998,-0.0468,-0.0726,-0.09939999999999999,-0.1269,-0.15510000000000002,-0.1836,-0.2128
9.71,0.037739999999999996,0.02029,0.011,0.0,-0.011,-0.02271,-0.04684,-0.07268,-0.09952,-0.12707000000000002,-0.15533,-0.18388000000000002,-0.21314
9.72,0.03768,0.02028,0.011,0.0,-0.011,-0.02272,-0.04688,-0.07276,-0.09963999999999999,-0.12724000000000002,-0.15556,-0.18416,-0.21348
9.73,0.03762,0.02027,0.011,0.0,-0.011,-0.02273,-0.04692,-0.07284,-0.09975999999999999,-0.12741,-0.15579,-0.18444,-0.21382
9.74,0.037559999999999996,0.02026,0.011,0.0,-0.011,-0.02274,-0.04696,-0.07292,-0.09988,-0.12758,-0.15602,-0.18472,-0.21416000000000002
9.75,0.0375,0.02025,0.011,0.0,-0.011,-0.02275,-0.047,-0.073,-0.09999999999999999,-0.12775,-0.15625,-0.185,-0.2145
9.76,0.03744,0.02024,0.011,0.0,-0.011,-0.02276,-0.04704,-0.07308,-0.10012,-0.12792,-0.15648,-0.18528,-0.21484
9.77,0.03738,0.02023,0.011,0.0,-0.011,-0.02277,-0.04708,-0.07316,-0.10024,-0.12809,-0.15671000000000002,-0.18556,-0.21518
9.78,0.03732,0.020220000000000002,0.011,0.0,-0.011,-0.022779999999999998,-0.04712,-0.07324,-0.10035999999999999,-0.12826,-0.15694,-0.18584,-0.21552
9.790000000000001,0.03726,0.02021,0.011,0.0,-0.011,-0.022789999999999998,-0.04716,-0.07332,-0.10048,-0.12843000000000002,-0.15717,-0.18612,-0.21586
9.8,0.0372,0.0202,0.011,0.0,-0.011,-0.0228,-0.0472,-0.07339999999999999,-0.1006,-0.1286,-0.1574,-0.1864,-0.2162
9.81,0.03714,0.02019,0.011,0.0,-0.011,-0.02281,-0.04724,-0.07348,-0.10071999999999999,-0.12877,-0.15763,-0.18668,-0.21654
9.82,0.03708,0.02018,0.011,0.0,-0.011,-0.02282,-0.04728,-0.07356,-0.10084,-0.12894,-0.15786,-0.18696000000000002,-0.21688000000000002
9.83,0.03702,0.02017,0.011,0.0,-0.011,-0.02283,-0.04732,-0.07364,-0.10096,-0.12911,-0.15809,-0.18724000000000002,-0.21722
9.84,0.03696,0.02016,0.011,0.0,-0.011,-0.02284,-0.04736,-0.07372,-0.10107999999999999,-0.12928,-0.15832000000000002,-0.18752000000000002,-0.21756
9.85,0.036899999999999995,0.02015,0.011,0.0,-0.011,-0.02285,-0.0474,-0.0738,-0.1012,-0.12945,-0.15855,-0.1878,-0.2179
9.86,0.03684,0.02014,0.011,0.0,-0.011,-0.02286,-0.04744,-0.07388,-0.10132,-0.12962,-0.15878,-0.18808,-0.21824
9.870000000000001,0.03678,0.020130000000000002,0.011,0.0,-0.011,-0.022869999999999998,-0.04748,-0.07396,-0.10143999999999999,-0.12979000000000002,-0.15901,-0.18836,-0.21858
9.88,0.036719999999999996,0.02012,0.011,0.0,-0.011,-0.02288,-0.04752,-0.07404,-0.10156,-0.12996000000000002,-0.15924,-0.18864,-0.21892
9.89,0.03666,0.02011,0.011,0.0,-0.011,-0.02289,-0.04756,-0.07411999999999999,-0.10167999999999999,-0.13013,-0.15947,-0.18892,-0.21926
9.9,0.0366,0.0201,0.011,0.0,-0.011,-0.0229,-0.0476,-0.0742,-0.1018,-0.1303,-0.1597,-0.1892,-0.21960000000000002
9.91,0.036539999999999996,0.02009,0.011,0.0,-0.011,-0.02291,-0.04764,-0.07428,-0.10192,-0.13047,-0.15993000000000002,-0.18948,-0.21994
9.92,0.03648,0.02008,0.011,0.0,-0.011,-0.02292,-0.04768,-0.07436,-0.10203999999999999,-0.13064,-0.16016,-0.18976,-0.22028
9.93,0.036419999999999994,0.02007,0.011,0.0,-0.011,-0.02293,-0.04772,-0.07443999999999999,-0.10216,-0.13081,-0.16039,-0.19004000000000001,-0.22062
9.94,0.036359999999999996,0.02006,0.011,0.0,-0.011,-0.02294,-0.047760000000000004,-0.07452,-0.10228,-0.13098,-0.16062,-0.19032,-0.22096
