level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
1.8,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.139,-0.157
1.81,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10105,-0.12004999999999999,-0.13905,-0.15705
1.82,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10110000000000001,-0.1201,-0.1391,-0.1571
1.83,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10115,-0.12014999999999999,-0.13915000000000002,-0.15715
1.84,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1012,-0.1202,-0.13920000000000002,-0.1572
1.85,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10125,-0.12025,-0.13925,-0.15725
1.86,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1013,-0.12029999999999999,-0.1393,-0.1573
1.87,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10135,-0.12035,-0.13935,-0.15735
1.8800000000000001,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1014,-0.1204,-0.13940000000000002,-0.1574
1.8900000000000001,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10145,-0.12045,-0.13945000000000002,-0.15745
1.9000000000000001,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1015,-0.1205,-0.1395,-0.1575
1.9100000000000001,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10155,-0.12054999999999999,-0.13955,-0.15755
1.92,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1016,-0.1206,-0.1396,-0.1576
1.93,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10165,-0.12065,-0.13965000000000002,-0.15765
1.94,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1017,-0.1207,-0.13970000000000002,-0.1577
1.95,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10175,-0.12075,-0.13975,-0.15775
1.96,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1018,-0.12079999999999999,-0.1398,-0.1578
1.97,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10185,-0.12085,-0.13985,-0.15785
1.98,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10189999999999999,-0.1209,-0.13990000000000002,-0.1579
1.99,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10195,-0.12095,-0.13995000000000002,-0.15795
2.0,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.102,-0.121,-0.14,-0.158
2.0100000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08205,-0.102,-0.12104999999999999,-0.14005,-0.1581
2.02,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0821,-0.102,-0.1211,-0.1401,-0.1582
2.0300000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08215,-0.102,-0.12115,-0.14015,-0.1583
2.04,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08220000000000001,-0.102,-0.1212,-0.14020000000000002,-0.1584
2.05,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08225,-0.102,-0.12125,-0.14025,-0.1585
2.06,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0823,-0.102,-0.12129999999999999,-0.1403,-0.1586
2.07,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08235,-0.102,-0.12135,-0.14035,-0.1587
2.08,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0824,-0.102,-0.1214,-0.1404,-0.1588
2.09,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08245000000000001,-0.102,-0.12145,-0.14045,-0.1589
2.1,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0825,-0.102,-0.1215,-0.1405,-0.159
2.11,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08255,-0.102,-0.12154999999999999,-0.14055,-0.1591
2.12,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0826,-0.102,-0.1216,-0.1406,-0.1592
2.13,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08265,-0.102,-0.12165,-0.14065,-0.1593
2.14,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08270000000000001,-0.102,-0.1217,-0.1407,-0.15940000000000001
2.15,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08275,-0.102,-0.12175,-0.14075,-0.1595
2.16,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0828,-0.102,-0.12179999999999999,-0.14079999999999998,-0.1596
2.17,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08285000000000001,-0.102,-0.12185,-0.14085,-0.1597
2.18,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0829,-0.102,-0.1219,-0.1409,-0.1598
2.19,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08295000000000001,-0.102,-0.12195,-0.14095,-0.15990000000000001
2.2,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.083,-0.102,-0.122,-0.141,-0.16
2.21,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06205,-0.083,-0.10204999999999999,-0.12204999999999999,-0.14104999999999998,-0.16005
2.22,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0621,-0.083,-0.1021,-0.1221,-0.14109999999999998,-0.1601
2.23,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06215,-0.083,-0.10214999999999999,-0.12215,-0.14115,-0.16015000000000001
2.24,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0622,-0.083,-0.1022,-0.1222,-0.1412,-0.1602
2.25,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06225,-0.083,-0.10225,-0.12225,-0.14125,-0.16025
2.2600000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0623,-0.083,-0.10229999999999999,-0.12229999999999999,-0.14129999999999998,-0.1603
2.27,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06235,-0.083,-0.10235,-0.12235,-0.14134999999999998,-0.16035
2.2800000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0624,-0.083,-0.10239999999999999,-0.1224,-0.1414,-0.16040000000000001
2.29,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06245,-0.083,-0.10245,-0.12245,-0.14145,-0.16045
2.3000000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0625,-0.083,-0.1025,-0.1225,-0.1415,-0.1605
2.31,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06255,-0.083,-0.10254999999999999,-0.12254999999999999,-0.14154999999999998,-0.16055
2.32,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0626,-0.083,-0.1026,-0.1226,-0.14159999999999998,-0.1606
2.33,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06265,-0.083,-0.10264999999999999,-0.12265,-0.14165,-0.16065000000000002
2.34,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0627,-0.083,-0.1027,-0.1227,-0.1417,-0.1607
2.35,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06275,-0.083,-0.10275,-0.12275,-0.14175,-0.16075
2.36,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0628,-0.083,-0.10279999999999999,-0.12279999999999999,-0.14179999999999998,-0.1608
2.37,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06285,-0.083,-0.10285,-0.12285,-0.14184999999999998,-0.16085
2.38,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.0629,-0.083,-0.10289999999999999,-0.1229,-0.1419,-0.16090000000000002
2.39,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.06295,-0.083,-0.10295,-0.12295,-0.14195,-0.16095
2.4,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.142,-0.161
2.41,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14204999999999998,-0.16105
2.42,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14209999999999998,-0.1611
2.43,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14215,-0.16115000000000002
2.44,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1422,-0.1612
2.45,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14225,-0.16125
2.46,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14229999999999998,-0.1613
2.47,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14234999999999998,-0.16135
2.48,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1424,-0.16140000000000002
2.49,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14245,-0.16145
2.5,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1425,-0.1615
2.5100000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14254999999999998,-0.16155
2.52,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14259999999999998,-0.1616
2.5300000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14265,-0.16165000000000002
2.54,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1427,-0.1617
2.5500000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14275,-0.16175
2.56,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14279999999999998,-0.1618
2.57,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14284999999999998,-0.16185
2.58,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1429,-0.16190000000000002
2.59,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14295,-0.16195
2.6,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.143,-0.162
2.61,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083025,-0.10302499999999999,-0.123025,-0.14302499999999999,-0.16205
2.62,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08305,-0.10304999999999999,-0.12304999999999999,-0.14304999999999998,-0.1621
2.63,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08307500000000001,-0.103075,-0.123075,-0.14307499999999998,-0.16215000000000002
2.64,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08310000000000001,-0.1031,-0.1231,-0.14309999999999998,-0.1622
2.65,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083125,-0.103125,-0.123125,-0.143125,-0.16225
2.66,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08315,-0.10314999999999999,-0.12315,-0.14315,-0.1623
2.67,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083175,-0.10317499999999999,-0.12317499999999999,-0.143175,-0.16235
2.68,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08320000000000001,-0.1032,-0.1232,-0.1432,-0.16240000000000002
2.69,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08322500000000001,-0.103225,-0.123225,-0.143225,-0.16245
2.7,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08325,-0.10325,-0.12325,-0.14325,-0.1625
2.71,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083275,-0.10327499999999999,-0.123275,-0.14327499999999999,-0.16255
2.72,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.0833,-0.10329999999999999,-0.12329999999999999,-0.14329999999999998,-0.1626
2.73,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08332500000000001,-0.103325,-0.123325,-0.14332499999999998,-0.16265000000000002
2.74,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08335000000000001,-0.10335,-0.12335,-0.14334999999999998,-0.1627
2.75,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083375,-0.103375,-0.123375,-0.14337499999999997,-0.16275
2.7600000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.0834,-0.10339999999999999,-0.1234,-0.1434,-0.1628
2.77,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083425,-0.10342499999999999,-0.12342499999999999,-0.143425,-0.16285
2.7800000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08345000000000001,-0.10345,-0.12345,-0.14345,-0.16290000000000002
2.79,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08347500000000001,-0.103475,-0.123475,-0.143475,-0.16295
2.8000000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.0835,-0.1035,-0.1235,-0.1435,-0.163
2.81,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083525,-0.10352499999999999,-0.123525,-0.14352499999999999,-0.16305
2.82,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08355,-0.10354999999999999,-0.12355,-0.14354999999999998,-0.1631
2.83,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08357500000000001,-0.103575,-0.123575,-0.14357499999999998,-0.16315000000000002
2.84,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08360000000000001,-0.1036,-0.1236,-0.14359999999999998,-0.1632
2.85,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083625,-0.103625,-0.123625,-0.143625,-0.16325
2.86,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08365,-0.10364999999999999,-0.12365,-0.14365,-0.1633
2.87,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083675,-0.10367499999999999,-0.123675,-0.143675,-0.16335
2.88,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08370000000000001,-0.1037,-0.1237,-0.1437,-0.16340000000000002
2.89,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08372500000000001,-0.103725,-0.123725,-0.143725,-0.16345
2.9,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08375,-0.10375,-0.12375,-0.14375,-0.1635
2.91,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083775,-0.10377499999999999,-0.123775,-0.143775,-0.16355
2.92,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.0838,-0.10379999999999999,-0.1238,-0.14379999999999998,-0.1636
2.93,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08382500000000001,-0.103825,-0.123825,-0.14382499999999998,-0.16365000000000002
2.94,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08385000000000001,-0.10385,-0.12385,-0.14384999999999998,-0.1637
2.95,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083875,-0.103875,-0.123875,-0.14387499999999998,-0.16375
2.96,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.0839,-0.10389999999999999,-0.1239,-0.1439,-0.1638
2.97,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083925,-0.10392499999999999,-0.123925,-0.143925,-0.16385
2.98,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08395000000000001,-0.10395,-0.12395,-0.14395,-0.16390000000000002
2.99,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.08397500000000001,-0.103975,-0.123975,-0.143975,-0.16395
3.0,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.0100000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.02,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.0300000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.04,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.0500000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.06,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.0700000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.08,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.09,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.1,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.11,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.12,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.13,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.14,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.15,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.16,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.17,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.18,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.19,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.2,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.21,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12405,-0.14404999999999998,-0.16405
3.22,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1241,-0.14409999999999998,-0.1641
3.23,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12415,-0.14415,-0.16415000000000002
3.24,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1242,-0.1442,-0.1642
3.25,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12425,-0.14425,-0.16425
3.2600000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1243,-0.14429999999999998,-0.1643
3.27,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12435,-0.14434999999999998,-0.16435
3.2800000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1244,-0.1444,-0.16440000000000002
3.29,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12445,-0.14445,-0.16445
3.3000000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1245,-0.1445,-0.1645
3.31,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12455,-0.14454999999999998,-0.16455
3.3200000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1246,-0.14459999999999998,-0.1646
3.33,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12465,-0.14465,-0.16465000000000002
3.34,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1247,-0.1447,-0.1647
3.35,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12475,-0.14475,-0.16475
3.36,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1248,-0.14479999999999998,-0.1648
3.37,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12485,-0.14484999999999998,-0.16485
3.38,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1249,-0.1449,-0.16490000000000002
3.39,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12495,-0.14495,-0.16495
3.4,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.125,-0.145,-0.165
3.41,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10404999999999999,-0.125,-0.145,-0.16505
3.42,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1041,-0.125,-0.145,-0.1651
3.43,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10414999999999999,-0.125,-0.145,-0.16515000000000002
3.44,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1042,-0.125,-0.145,-0.1652
3.45,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10425,-0.125,-0.145,-0.16525
3.46,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10429999999999999,-0.125,-0.145,-0.1653
3.47,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10435,-0.125,-0.145,-0.16535
3.48,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10439999999999999,-0.125,-0.145,-0.16540000000000002
3.49,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10445,-0.125,-0.145,-0.16545
3.5,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1045,-0.125,-0.145,-0.1655
3.5100000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10454999999999999,-0.125,-0.145,-0.16555
3.52,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1046,-0.125,-0.145,-0.1656
3.5300000000000002,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10464999999999999,-0.125,-0.145,-0.16565000000000002
3.54,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1047,-0.125,-0.145,-0.16570000000000001
3.5500000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10475,-0.125,-0.145,-0.16575
3.56,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10479999999999999,-0.125,-0.145,-0.1658
3.5700000000000003,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10485,-0.125,-0.145,-0.16585
3.58,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1049,-0.125,-0.145,-0.16590000000000002
3.59,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10495,-0.125,-0.145,-0.16595000000000001
3.6,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125,-0.145,-0.166
3.61,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125025,-0.145025,-0.166025
3.62,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12505,-0.14504999999999998,-0.16605
3.63,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125075,-0.14507499999999998,-0.166075
3.64,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1251,-0.14509999999999998,-0.1661
3.65,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125125,-0.145125,-0.16612500000000002
3.66,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12515,-0.14515,-0.16615000000000002
3.67,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125175,-0.145175,-0.16617500000000002
3.68,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1252,-0.1452,-0.16620000000000001
3.69,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125225,-0.145225,-0.166225
3.7,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12525,-0.14525,-0.16625
3.71,0.043,0.021,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125275,-0.145275,-0.166275
